Agency_Text,Sex_Code_Text,Ethnic_Code_Text,DateOfBirth,ScaleSet_ID,AssessmentReason,Language,LegalStatus,CustodyStatus,MaritalStatus,Screening_Date,RecSupervisionLevel,Scale_ID,ScoreText
PRETRIAL,1,African-American,2588905586.0,22,Intake,Spanish,Pretrial,Jail Inmate,Single,1416239044.0,1,8,Low
PRETRIAL,1,Caucasian,761043621.0,22,Intake,English,Pretrial,Jail Inmate,Single,1383347798.0,2,8,Medium
PRETRIAL,1,African-American,431902659.0,22,Intake,English,Pretrial,Jail Inmate,Single,1368907181.0,1,8,Low
Probation,1,Caucasian,680641352.0,22,Intake,English,Post Sentence,Probation,Married,1377463488.0,1,8,Low
PRETRIAL,0,African-American,521024564.0,22,Intake,English,Pretrial,Pretrial Defendant,Single,1372504807.0,3,8,High
PRETRIAL,1,Caucasian,350579521.0,22,Intake,English,Pretrial,Jail Inmate,Unknown,1357704927.0,1,8,Low
PRETRIAL,1,Caucasian,399354871.0,22,Intake,English,Pretrial,Pretrial Defendant,Single,1378028700.0,1,8,Low
PRETRIAL,1,African-American,719702886.0,22,Intake,English,Pretrial,Pretrial Defendant,Single,1405881886.0,2,8,Medium
PRETRIAL,0,Hispanic,2922531130.0,22,Intake,English,Pretrial,Pretrial Defendant,Single,1357618556.0,1,8,Low
PRETRIAL,1,African-American,2960876776.0,22,Intake,English,Post Sentence,Probation,Divorced,1363063139.0,1,8,Medium
PRETRIAL,1,Other,349414927.0,22,Intake,English,Pretrial,Pretrial Defendant,Single,1357531272.0,1,8,Low
PRETRIAL,0,African-American,770878244.0,22,Intake,English,Pretrial,Jail Inmate,Single,1363126113.0,4,8,High
PRETRIAL,1,Hispanic,252194796.0,22,Intake,Spanish,Post Sentence,Probation,Single,1369514687.0,1,8,Low
PRETRIAL,1,African-American,554214344.0,22,Intake,English,Pretrial,Jail Inmate,Single,1372918670.0,1,8,Low
PRETRIAL,0,Hispanic,445813399.0,22,Intake,English,Pretrial,Jail Inmate,Single,1372037728.0,1,8,Low
PRETRIAL,1,Caucasian,3044095635.0,22,Intake,English,Pretrial,Jail Inmate,Single,1374451489.0,1,8,Low
PRETRIAL,1,Caucasian,569566917.0,22,Intake,English,Pretrial,Jail Inmate,Significant Other,1401774955.0,1,8,Low
Probation,1,African-American,433635515.0,22,Intake,English,Post Sentence,Probation,Single,1397079361.0,3,8,High
PRETRIAL,1,African-American,654755365.0,22,Intake,English,Pretrial,Jail Inmate,Single,1393491420.0,2,8,Medium
PRETRIAL,1,Caucasian,200664831.0,22,Intake,Spanish,Post Sentence,Probation,Married,1392806124.0,1,8,Low
Probation,1,African-American,1300914821.0,22,Intake,English,Post Sentence,Probation,Single,1362051714.0,3,8,High
PRETRIAL,1,Caucasian,559203164.0,22,Intake,English,Pretrial,Jail Inmate,Divorced,1419825012.0,1,8,Low
Probation,1,Other,3077330238.0,22,Intake,English,Post Sentence,Probation,Single,1365686286.0,1,8,Low
PRETRIAL,1,African-American,358945943.0,22,Intake,English,Pretrial,Jail Inmate,Single,1386677048.0,2,8,Medium
PRETRIAL,1,Caucasian,470990633.0,22,Intake,English,Pretrial,Jail Inmate,Single,1368242570.0,1,8,Low
Probation,1,Caucasian,2901194220.0,22,Intake,Spanish,Post Sentence,Probation,Married,1393548055.0,1,8,Medium
Probation,1,African-American,2812495974.0,22,Intake,English,Post Sentence,Probation,Divorced,1416153102.0,1,8,Low
Broward County,1,Hispanic,655712495.0,22,Intake,English,Pretrial,Jail Inmate,Single,1394284188.0,1,8,Low
DRRD,1,Caucasian,332589649.0,17,Intake,English,Pretrial,Pretrial Defendant,Single,1379878745.0,1,8,Medium
Probation,1,Caucasian,2976858439.0,22,Intake,English,Post Sentence,Probation,Single,1371819037.0,1,8,Low
PRETRIAL,0,African-American,614948554.0,22,Intake,English,Pretrial,Jail Inmate,Married,1396245198.0,1,8,Low
PRETRIAL,1,Caucasian,2775152716.0,22,Intake,English,Pretrial,Jail Inmate,Significant Other,1359233923.0,1,8,Low
PRETRIAL,1,African-American,513298443.0,22,Intake,English,Pretrial,Jail Inmate,Separated,1362972539.0,2,8,Medium
PRETRIAL,1,Caucasian,462106949.0,22,Intake,English,Pretrial,Jail Inmate,Divorced,1382353411.0,2,8,Medium
PRETRIAL,1,African-American,2955921444.0,22,Intake,English,Pretrial,Jail Inmate,Widowed,1394791839.0,1,8,Medium
PRETRIAL,1,African-American,807169132.0,22,Intake,English,Pretrial,Jail Inmate,Married,1364777258.0,3,8,High
PRETRIAL,1,Hispanic,511258386.0,22,Intake,English,Pretrial,Jail Inmate,Married,1391912916.0,1,8,Medium
PRETRIAL,1,Other,551428126.0,17,Intake,English,Pretrial,Jail Inmate,Single,1405427667.0,3,8,High
PRETRIAL,0,Oriental,623963917.0,22,Intake,English,Pretrial,Jail Inmate,Married,1367656818.0,1,8,Low
PRETRIAL,1,Caucasian,3089801978.0,22,Intake,English,Pretrial,Jail Inmate,Single,1364011480.0,1,8,Low
Probation,1,African-American,259608128.0,22,Intake,English,Post Sentence,Probation,Single,1379137969.0,3,8,High
Probation,1,African-American,361525626.0,22,Intake,English,Pretrial,Jail Inmate,Single,1413996520.0,1,8,Low
Broward County,1,Caucasian,1027089406.0,17,Intake,Spanish,Pretrial,Residential Program,Single,1399330049.0,2,8,Low
Probation,1,Caucasian,555935175.0,22,Intake,English,Post Sentence,Probation,Separated,1399013744.0,1,8,Low
Probation,1,Hispanic,440514882.0,22,Intake,English,Post Sentence,Probation,Separated,1404253134.0,1,8,Low
Probation,0,Caucasian,721902885.0,22,Intake,English,Conditional Release,Jail Inmate,Single,1358873510.0,2,8,High
PRETRIAL,1,Hispanic,498721389.0,22,Intake,English,Post Sentence,Probation,Married,1381630103.0,1,8,Low
Probation,1,Caucasian,3046915364.0,22,Intake,English,Post Sentence,Probation,Single,1408814304.0,1,8,Medium
PRETRIAL,1,Caucasian,3186261697.0,22,Intake,English,Pretrial,Jail Inmate,Single,1419975409.0,1,8,Low
Probation,1,Caucasian,3208551227.0,22,Intake,English,Post Sentence,Probation,Single,1409638790.0,1,8,Low
PRETRIAL,1,African-American,740918557.0,22,Intake,English,Pretrial,Jail Inmate,Single,1399559029.0,2,8,Medium
Probation,1,African-American,2508163585.0,22,Intake,English,Post Sentence,Probation,Single,1359632082.0,1,8,Low
PRETRIAL,1,Other,267322618.0,22,Intake,English,Pretrial,Pretrial Defendant,Single,1393460030.0,1,8,Low
PRETRIAL,1,Caucasian,2572494039.0,22,Intake,English,Pretrial,Jail Inmate,Single,1386388825.0,1,8,Low
PRETRIAL,1,Caucasian,622523364.0,22,Intake,English,Pretrial,Pretrial Defendant,Single,1399943080.0,2,8,Medium
Probation,0,Asian,2640338373.0,22,Intake,English,Post Sentence,Probation,Divorced,1387041647.0,1,8,Medium
PRETRIAL,1,African-American,2365900972.0,22,Intake,English,Pretrial,Pretrial Defendant,Separated,1371296918.0,4,8,High
PRETRIAL,0,Oriental,761621738.0,22,Intake,English,Post Sentence,Probation,Single,1376656523.0,4,8,High
Probation,0,Hispanic,3040632338.0,22,Intake,English,Other,Probation,Single,1359376306.0,1,8,Medium
PRETRIAL,1,Caucasian,847880774.0,22,Intake,English,Post Sentence,Probation,Single,1365622609.0,2,8,Medium
PRETRIAL,1,Other,449772296.0,22,Intake,English,Pretrial,Jail Inmate,Single,1361266147.0,2,8,Low
PRETRIAL,1,Hispanic,698807401.0,22,Intake,English,Pretrial,Jail Inmate,Single,1417893889.0,1,8,Low
PRETRIAL,1,African-American,2739620535.0,22,Intake,English,Pretrial,Jail Inmate,Single,1397475836.0,3,8,High
Probation,1,Caucasian,530653598.0,22,Intake,English,Pretrial,Jail Inmate,Single,1404864716.0,1,8,Low
PRETRIAL,0,African-American,612354133.0,22,Intake,English,Pretrial,Jail Inmate,Single,1383437272.0,4,8,High
PRETRIAL,0,Caucasian,340303009.0,22,Intake,English,Pretrial,Jail Inmate,Single,1418053492.0,1,8,Low
PRETRIAL,1,Hispanic,462400942.0,22,Intake,English,Pretrial,Jail Inmate,Single,1412330958.0,1,8,Low
PRETRIAL,1,African-American,3197949917.0,22,Intake,English,Pretrial,Jail Inmate,Single,1410872050.0,3,8,High
PRETRIAL,0,Caucasian,815843054.0,22,Intake,English,Post Sentence,Probation,Single,1359869074.0,2,8,Low
Probation,0,Caucasian,651623936.0,22,Intake,English,Post Sentence,Probation,Single,1386583316.0,1,8,Low
PRETRIAL,1,Hispanic,3263253730.0,22,Intake,English,Pretrial,Pretrial Defendant,Single,1374823901.0,1,8,Low
PRETRIAL,1,Caucasian,2907048615.0,22,Intake,English,Pretrial,Jail Inmate,Single,1388105004.0,1,8,Low
PRETRIAL,1,African-American,459162830.0,22,Intake,English,Pretrial,Jail Inmate,Single,1369114142.0,2,8,Medium
PRETRIAL,0,Caucasian,387736074.0,22,Intake,English,Pretrial,Pretrial Defendant,Single,1363534928.0,1,8,Low
PRETRIAL,1,Hispanic,441205486.0,22,Intake,English,Post Sentence,Jail Inmate,Married,1400160261.0,1,8,Low
Probation,1,African-American,341651191.0,22,Intake,English,Post Sentence,Probation,Single,1406902913.0,1,8,Low
PRETRIAL,1,African-American,247806379.0,22,Intake,English,Pretrial,Pretrial Defendant,Single,1405308695.0,1,8,Low
Probation,0,Caucasian,387701369.0,22,Intake,English,Other,Probation,Single,1414328072.0,1,8,Low
Probation,1,African-American,516753224.0,22,Intake,English,Post Sentence,Probation,Single,1391535388.0,1,8,High
Probation,1,Caucasian,2556825113.0,22,Intake,English,Post Sentence,Probation,Divorced,1361088212.0,1,8,Low
PRETRIAL,0,Other,3000094315.0,22,Intake,English,Pretrial,Pretrial Defendant,Single,1400993792.0,1,8,Low
PRETRIAL,1,African-American,665497343.0,22,Intake,English,Pretrial,Jail Inmate,Divorced,1412133082.0,2,8,Low
Probation,1,Caucasian,326112788.0,22,Intake,English,Post Sentence,Probation,Single,1402101568.0,1,8,Low
PRETRIAL,1,African-American,360745221.0,22,Intake,English,Pretrial,Pretrial Defendant,Single,1367878670.0,2,8,Medium
PRETRIAL,0,Caucasian,862981648.0,22,Intake,English,Pretrial,Jail Inmate,Single,1390535498.0,2,8,Medium
Probation,1,Caucasian,2948486094.0,22,Intake,English,Post Sentence,Probation,Divorced,1380110166.0,1,8,Low
PRETRIAL,0,African-American,2831498696.0,17,Intake,English,Pretrial,Pretrial Defendant,Single,1391673490.0,1,8,Low
PRETRIAL,1,Caucasian,569567542.0,22,Intake,English,Pretrial,Pretrial Defendant,Single,1372621440.0,1,8,Low
Probation,1,Caucasian,404239105.0,22,Intake,English,Pretrial,Pretrial Defendant,Single,1392885308.0,1,8,Low
PRETRIAL,1,Hispanic,383113193.0,22,Intake,English,Post Sentence,Probation,Single,1402345411.0,1,8,Low
Broward County,0,African-American,472103996.0,22,Intake,Spanish,Post Sentence,Residential Program,Married,1393199554.0,3,8,High
PRETRIAL,1,Hispanic,2977650852.0,22,Intake,English,Pretrial,Jail Inmate,Single,1389713284.0,1,8,Low
PRETRIAL,1,African-American,305607031.0,22,Intake,English,Post Sentence,Probation,Single,1378355533.0,2,8,Medium
PRETRIAL,1,Hispanic,808147860.0,22,Intake,English,Pretrial,Jail Inmate,Single,1380523267.0,1,8,Low
PRETRIAL,1,Native American,645555304.0,22,Intake,English,Pretrial,Jail Inmate,Single,1415553500.0,3,8,Medium
PRETRIAL,1,African-American,569665194.0,22,Intake,English,Pretrial,Jail Inmate,Single,1384170090.0,1,8,Low
PRETRIAL,0,Caucasian,2862766063.0,22,Intake,English,Pretrial,Jail Inmate,Single,1366926252.0,1,8,Medium
Probation,1,Caucasian,467401230.0,22,Intake,English,Post Sentence,Probation,Divorced,1390958992.0,1,8,Low
PRETRIAL,0,Hispanic,2962505794.0,22,Intake,English,Pretrial,Jail Inmate,Separated,1381694148.0,1,8,Low
PRETRIAL,1,Caucasian,395234757.0,22,Intake,English,Pretrial,Pretrial Defendant,Single,1385864541.0,1,8,Low
PRETRIAL,0,Caucasian,568546735.0,22,Intake,English,Post Sentence,Residential Program,Married,1386707006.0,3,8,High
PRETRIAL,1,Hispanic,204683715.0,22,Intake,English,Pretrial,Jail Inmate,Single,1368677089.0,1,8,Low
Probation,1,Caucasian,141519475.0,22,Intake,English,Post Sentence,Probation,Divorced,1404236760.0,1,8,Low
Probation,1,African-American,376516228.0,22,Intake,English,Other,Probation,Married,1381041631.0,1,8,Low
Probation,1,African-American,3194293516.0,22,Intake,English,Post Sentence,Probation,Single,1410214068.0,2,8,Medium
Probation,1,African-American,2858736016.0,22,Intake,English,Other,Probation,Single,1390868541.0,1,8,Low
PRETRIAL,0,African-American,3137923505.0,22,Intake,English,Pretrial,Jail Inmate,Single,1383248562.0,3,8,High
PRETRIAL,0,Hispanic,491675078.0,22,Intake,English,Pretrial,Jail Inmate,Single,1398856408.0,1,8,Low
PRETRIAL,1,African-American,2535951738.0,22,Intake,Spanish,Pretrial,Jail Inmate,Single,1417656998.0,1,8,Low
Probation,1,African-American,813577479.0,22,Intake,English,Post Sentence,Probation,Single,1384683610.0,2,8,Medium
PRETRIAL,1,Caucasian,554350234.0,22,Intake,English,Pretrial,Jail Inmate,Single,1411993676.0,2,8,Medium
Probation,1,Caucasian,2826955812.0,22,Intake,English,Post Sentence,Probation,Single,1379058050.0,1,8,Low
PRETRIAL,1,African-American,343789019.0,22,Intake,English,Pretrial,Jail Inmate,Single,1359430360.0,3,8,Medium
Probation,1,Caucasian,1981587519.0,22,Intake,Spanish,Post Sentence,Probation,Single,1404257183.0,1,8,Low
PRETRIAL,0,African-American,648445209.0,22,Intake,English,Pretrial,Jail Inmate,Single,1399660958.0,1,8,Low
Probation,1,African-American,261288875.0,22,Intake,English,Post Sentence,Probation,Single,1380904607.0,3,8,High
PRETRIAL,1,African-American,2944887538.0,22,Intake,English,Pretrial,Jail Inmate,Single,1368495958.0,3,8,High
Probation,1,Caucasian,2838409169.0,22,Intake,English,Post Sentence,Probation,Married,1407783836.0,1,8,Low
DRRD,1,Caucasian,2122128913.0,22,Intake,English,Post Sentence,Probation,Single,1392159401.0,2,8,Medium
Probation,1,African-American,227119882.0,22,Intake,English,Pretrial,Jail Inmate,Single,1392296236.0,1,8,Low
Probation,1,Other,2361986522.0,22,Intake,English,Post Sentence,Probation,Single,1388774418.0,2,8,Medium
PRETRIAL,1,African-American,372022141.0,22,Intake,English,Pretrial,Jail Inmate,Single,1368721652.0,2,8,Medium
Probation,0,African-American,3041322073.0,22,Intake,English,Post Sentence,Probation,Single,1390863714.0,1,8,Low
PRETRIAL,0,African-American,164214958.0,22,Intake,English,Pretrial,Jail Inmate,Single,1364742957.0,2,8,Medium
PRETRIAL,0,African-American,554297253.0,22,Intake,English,Pretrial,Jail Inmate,Single,1388811360.0,1,8,Medium
PRETRIAL,1,African-American,740857724.0,22,Intake,English,Post Sentence,Probation,Single,1395528798.0,4,8,Low
Probation,0,Native American,583248372.0,22,Intake,English,Post Sentence,Probation,Single,1380205401.0,1,8,Medium
Probation,0,Hispanic,2983025174.0,22,Intake,English,Post Sentence,Probation,Single,1362718101.0,1,8,Low
PRETRIAL,1,Caucasian,2710545972.0,22,Intake,English,Pretrial,Pretrial Defendant,Single,1392857282.0,1,8,Low
Probation,1,Asian,613663721.0,17,Intake,English,Post Sentence,Probation,Single,1394877778.0,4,8,High
Probation,1,African-American,2566175468.0,22,Intake,English,Other,Probation,Single,1381154722.0,1,8,Low
PRETRIAL,1,Caucasian,3070975713.0,22,Intake,English,Post Sentence,Probation,Single,1401553241.0,2,8,Medium
Probation,1,African-American,395549127.0,22,Intake,English,Post Sentence,Probation,Single,1363465190.0,1,8,Low
PRETRIAL,1,African-American,293119034.0,22,Intake,English,Pretrial,Jail Inmate,Single,1416139096.0,2,8,Medium
PRETRIAL,1,African-American,617417684.0,22,Intake,English,Pretrial,Jail Inmate,Single,1391689735.0,2,8,Low
Probation,1,Caucasian,383759164.0,22,Intake,English,Pretrial,Pretrial Defendant,Single,1378392283.0,1,8,Low
Probation,1,African-American,3098075186.0,22,Intake,Spanish,Other,Probation,Divorced,1375406617.0,1,8,Low
Probation,0,African-American,3062192220.0,22,Intake,English,Pretrial,Probation,Married,1405363679.0,1,8,Low
PRETRIAL,1,African-American,2981154501.0,22,Intake,English,Pretrial,Jail Inmate,Single,1372810595.0,2,8,Medium
PRETRIAL,1,African-American,2190330957.0,22,Intake,English,Other,Prison Inmate,Single,1386008685.0,3,8,High
Probation,1,Hispanic,691192344.0,22,Intake,English,Post Sentence,Probation,Married,1406877977.0,1,8,Low
Probation,1,African-American,476021775.0,22,Intake,English,Post Sentence,Probation,Married,1377159235.0,1,8,Low
Probation,1,Caucasian,3084300696.0,22,Intake,English,Post Sentence,Probation,Married,1392706510.0,1,8,Low
PRETRIAL,1,Caucasian,805036328.0,22,Intake,English,Pretrial,Jail Inmate,Single,1366766601.0,2,8,Medium
Probation,1,Caucasian,2938872664.0,22,Intake,English,Post Sentence,Probation,Single,1390361362.0,1,8,Low
PRETRIAL,1,Caucasian,426350646.0,22,Intake,English,Pretrial,Jail Inmate,Single,1386090412.0,3,8,High
Probation,1,Other,210023282.0,17,Intake,English,Pretrial,Pretrial Defendant,Married,1377697812.0,3,8,High
PRETRIAL,1,Caucasian,2919422025.0,22,Intake,Spanish,Pretrial,Jail Inmate,Significant Other,1379857029.0,1,8,Low
Probation,0,Caucasian,2613542807.0,22,Intake,English,Post Sentence,Probation,Single,1382226657.0,1,8,Medium
PRETRIAL,1,Caucasian,225108890.0,22,Intake,English,Pretrial,Jail Inmate,Significant Other,1381182682.0,1,8,Low
PRETRIAL,0,Caucasian,701635219.0,22,Intake,English,Pretrial,Jail Inmate,Married,1358113313.0,1,8,Medium
PRETRIAL,1,African-American,821059507.0,22,Intake,English,Pretrial,Jail Inmate,Single,1391270875.0,2,8,Medium
PRETRIAL,1,African-American,740452658.0,22,Intake,English,Other,Probation,Separated,1397725105.0,3,8,High
Probation,1,African-American,469757393.0,17,Intake,English,Post Sentence,Probation,Divorced,1400119710.0,1,8,Low
PRETRIAL,1,Caucasian,151766404.0,22,Intake,English,Pretrial,Jail Inmate,Single,1383007011.0,1,8,Low
PRETRIAL,0,Hispanic,713877665.0,22,Intake,English,Pretrial,Jail Inmate,Single,1362815221.0,1,8,Low
PRETRIAL,1,Other,475156650.0,22,Intake,English,Pretrial,Jail Inmate,Single,1411796751.0,1,8,Low
Probation,0,African-American,3048403263.0,22,Intake,Spanish,Other,Probation,Single,1383594266.0,1,8,Low
PRETRIAL,0,African-American,1530736105.0,22,Intake,Spanish,Post Sentence,Probation,Single,1405672118.0,4,8,High
PRETRIAL,1,African-American,813785646.0,22,Intake,English,Pretrial,Jail Inmate,Single,1397674617.0,4,8,High
PRETRIAL,1,African-American,873432731.0,22,Intake,English,Pretrial,Pretrial Defendant,Single,1402442007.0,4,8,High
PRETRIAL,1,Other,2945677546.0,22,Intake,English,Pretrial,Jail Inmate,Single,1363425780.0,1,8,Low
Probation,1,Caucasian,3228045084.0,22,Intake,English,Post Sentence,Probation,Married,1400732424.0,1,8,Low
Probation,0,Asian,140556378.0,17,Intake,English,Post Sentence,Probation,Single,1367551507.0,1,8,Medium
PRETRIAL,1,African-American,1627755358.0,22,Intake,Spanish,Pretrial,Jail Inmate,Single,1383116861.0,4,8,High
PRETRIAL,1,Hispanic,251990699.0,22,Intake,English,Pretrial,Jail Inmate,Single,1408733407.0,1,8,Low
PRETRIAL,1,Caucasian,599229408.0,22,Intake,English,Pretrial,Jail Inmate,Single,1358726824.0,1,8,Low
Probation,1,Caucasian,829734132.0,22,Intake,English,Post Sentence,Probation,Single,1376025298.0,2,8,Medium
Probation,1,Hispanic,608458596.0,22,Intake,English,Post Sentence,Probation,Single,1410881422.0,2,8,Medium
PRETRIAL,1,Caucasian,339103039.0,22,Intake,English,Pretrial,Jail Inmate,Single,1408490185.0,3,8,High
PRETRIAL,1,Caucasian,205043111.0,22,Intake,English,Pretrial,Jail Inmate,Single,1359628916.0,2,8,High
Probation,1,Caucasian,1061793369.0,22,Intake,Spanish,Pretrial,Jail Inmate,Single,1370711028.0,2,8,Medium
PRETRIAL,1,African-American,294298481.0,22,Intake,English,Pretrial,Jail Inmate,Single,1365604267.0,3,8,High
PRETRIAL,0,African-American,744081216.0,22,Intake,English,Post Sentence,Probation,Single,1358201046.0,4,8,High
PRETRIAL,1,African-American,511218578.0,22,Intake,English,Pretrial,Jail Inmate,Single,1411738832.0,2,8,Medium
PRETRIAL,1,African-American,615285981.0,22,Intake,English,Pretrial,Jail Inmate,Single,1361366965.0,3,8,Medium
PRETRIAL,1,Caucasian,560390616.0,22,Intake,English,Pretrial,Pretrial Defendant,Single,1393650696.0,1,8,Low
PRETRIAL,1,African-American,145334764.0,22,Intake,English,Pretrial,Jail Inmate,Single,1359797030.0,2,8,Medium
PRETRIAL,1,Caucasian,620721320.0,22,Intake,English,Pretrial,Pretrial Defendant,Single,1360053723.0,2,8,Medium
PRETRIAL,0,Caucasian,321387300.0,22,Intake,English,Pretrial,Jail Inmate,Single,1383643788.0,1,8,Low
PRETRIAL,0,Caucasian,843710682.0,22,Intake,English,Pretrial,Jail Inmate,Single,1393905434.0,1,8,Low
PRETRIAL,1,Other,230417864.0,22,Intake,English,Pretrial,Jail Inmate,Single,1391443856.0,1,8,Low
Probation,1,Caucasian,2944305283.0,22,Intake,English,Post Sentence,Probation,Separated,1394769456.0,1,8,Low
PRETRIAL,0,Caucasian,219281276.0,22,Intake,English,Pretrial,Jail Inmate,Single,1364035614.0,1,8,Low
PRETRIAL,1,Hispanic,700166871.0,22,Intake,English,Pretrial,Pretrial Defendant,Single,1361627568.0,1,8,Low
DRRD,1,African-American,833289652.0,22,Intake,English,Post Sentence,Probation,Single,1365713062.0,4,8,High
