Agency_Text,Sex_Code_Text,Ethnic_Code_Text,DateOfBirth,ScaleSet_ID,AssessmentReason,Language,LegalStatus,CustodyStatus,MaritalStatus,Screening_Date,RecSupervisionLevel,Scale_ID,ScoreText
Probation,1,African-American,809222400,22,Intake,English,Post Sentence,Probation,Single,1408924800,3,8,High
Probation,1,Hispanic,372384000,22,Intake,English,Post Sentence,Probation,Single,1407715200,2,8,Medium
PRETRIAL,1,Caucasian,588902400,22,Intake,English,Pretrial,Jail Inmate,Single,1365552000,2,8,Medium
PRETRIAL,1,Caucasian,464140800,22,Intake,English,Pretrial,Jail Inmate,Married,1356998400,1,8,Low
PRETRIAL,1,African-American,-483580800,22,Intake,English,Pretrial,Pretrial Defendant,Divorced,1358985600,1,8,Low
PRETRIAL,1,Other,366163200,22,Intake,English,Post Sentence,Probation,Single,1397692800,1,8,Low
Probation,1,Hispanic,194313600,22,Intake,Spanish,Other,Probation,Single,1363046400,1,8,Low
Probation,1,Hispanic,-361670400,22,Intake,English,Post Sentence,Probation,Divorced,1358294400,1,8,Low
Probation,1,Other,258940800,22,Intake,English,Post Sentence,Probation,Single,1359936000,1,8,Low
PRETRIAL,1,Caucasian,-192499200,22,Intake,English,Pretrial,Jail Inmate,Divorced,1378512000,1,8,Low
PRETRIAL,1,African-American,517276800,22,Intake,English,Pretrial,Jail Inmate,Single,1357257600,2,8,Medium
Probation,1,African-American,-84499200,22,Intake,English,Other,Probation,Single,1375056000,1,8,Low
PRETRIAL,0,Caucasian,16761600,22,Intake,English,Post Sentence,Probation,Single,1376438400,1,8,Low
Probation,1,African-American,522028800,22,Intake,English,Other,Probation,Single,1386201600,2,8,Medium
PRETRIAL,1,Caucasian,379209600,22,Intake,English,Pretrial,Jail Inmate,Significant Other,1389484800,2,8,Medium
DRRD,0,African-American,653184000,17,Intake,English,Post Sentence,Probation,Single,1363737600,1,8,Medium
PRETRIAL,1,Caucasian,679104000,22,Intake,English,Pretrial,Jail Inmate,Single,1417910400,1,8,Low
Probation,1,Hispanic,527558400,22,Intake,English,Post Sentence,Probation,Single,1368576000,1,8,Low
PRETRIAL,1,Caucasian,557366400,22,Intake,English,Pretrial,Jail Inmate,Single,1376611200,2,8,Medium
PRETRIAL,1,Caucasian,-151286400,22,Intake,English,Pretrial,Pretrial Defendant,Separated,1393459200,1,8,Low
PRETRIAL,1,Caucasian,79401600,22,Intake,English,Pretrial,Jail Inmate,Divorced,1361404800,2,8,Medium
PRETRIAL,0,Caucasian,301795200,22,Intake,English,Pretrial,Pretrial Defendant,Single,1416182400,1,8,Medium
Probation,0,Hispanic,411264000,22,Intake,English,Post Sentence,Probation,Single,1384387200,1,8,Low
PRETRIAL,1,Caucasian,405302400,22,Intake,English,Pretrial,Jail Inmate,Single,1359072000,2,8,Medium
PRETRIAL,1,African-American,794188800,22,Intake,English,Pretrial,Pretrial Defendant,Single,1368662400,4,8,High
PRETRIAL,1,Caucasian,463536000,22,Intake,English,Pretrial,Jail Inmate,Married,1395446400,1,8,Low
PRETRIAL,1,Caucasian,-181440000,22,Intake,English,Pretrial,Jail Inmate,Significant Other,1386633600,1,8,Low
PRETRIAL,1,Hispanic,83203200,22,Intake,English,Pretrial,Jail Inmate,Single,1366156800,2,8,Medium
Probation,0,Caucasian,750816000,22,Intake,English,Post Sentence,Probation,Single,1386806400,3,8,High
Probation,1,African-American,-155520000,22,Intake,English,Post Sentence,Probation,Divorced,1377129600,1,8,Low
PRETRIAL,1,African-American,319507200,22,Intake,English,Pretrial,Jail Inmate,Single,1391904000,1,8,Low
Probation,1,African-American,-461635200,22,Intake,English,Post Sentence,Probation,Single,1372032000,1,8,Low
PRETRIAL,1,Caucasian,-90115200,22,Intake,English,Pretrial,Jail Inmate,Single,1386633600,1,8,Low
PRETRIAL,0,African-American,527040000,22,Intake,English,Pretrial,Jail Inmate,Single,1389830400,1,8,Low
PRETRIAL,1,Caucasian,546566400,22,Intake,English,Pretrial,Jail Inmate,Single,1419465600,1,8,Low
PRETRIAL,1,Caucasian,4579200,22,Intake,English,Pretrial,Pretrial Defendant,Single,1358467200,1,8,Medium
PRETRIAL,1,Hispanic,528854400,22,Intake,English,Pretrial,Jail Inmate,Single,1375574400,1,8,Low
Probation,1,Caucasian,256608000,22,Intake,English,Post Sentence,Probation,Single,1375833600,2,8,Low
PRETRIAL,1,Hispanic,755049600,22,Intake,English,Post Sentence,Probation,Single,1389312000,1,8,Low
PRETRIAL,0,Other,126230400,22,Intake,English,Pretrial,Jail Inmate,Separated,1361318400,1,8,Low
Probation,1,Caucasian,408326400,22,Intake,English,Post Sentence,Probation,Single,1410825600,1,8,Low
Probation,1,African-American,715737600,22,Intake,English,Post Sentence,Probation,Single,1403136000,3,8,High
Probation,0,Caucasian,600998400,22,Intake,English,Other,Probation,Single,1415750400,1,8,Low
PRETRIAL,1,African-American,776044800,22,Intake,English,Pretrial,Jail Inmate,Single,1396828800,2,8,Medium
PRETRIAL,1,Caucasian,426297600,22,Intake,English,Pretrial,Pretrial Defendant,Single,1405468800,1,8,Low
PRETRIAL,1,Native American,284601600,22,Intake,English,Pretrial,Jail Inmate,Married,1360454400,1,8,Low
Probation,0,African-American,220233600,22,Intake,English,Post Sentence,Probation,Single,1361232000,1,8,Low
PRETRIAL,1,Caucasian,349401600,22,Intake,English,Pretrial,Pretrial Defendant,Single,1394668800,3,8,High
PRETRIAL,1,African-American,650937600,22,Intake,English,Post Sentence,Probation,Single,1377129600,1,8,Low
PRETRIAL,1,African-American,410832000,22,Intake,English,Pretrial,Jail Inmate,Single,1393804800,1,8,Low
PRETRIAL,1,African-American,542678400,22,Intake,English,Pretrial,Jail Inmate,Single,1379548800,1,8,Low
Probation,1,Hispanic,354412800,22,Intake,English,Post Sentence,Probation,Single,1410998400,1,8,Low
PRETRIAL,1,Caucasian,68428800,22,Intake,English,Pretrial,Jail Inmate,Single,1375920000,1,8,Low
PRETRIAL,1,African-American,627696000,22,Intake,English,Pretrial,Jail Inmate,Single,1391558400,1,8,Low
PRETRIAL,0,African-American,242870400,17,Intake,English,Pretrial,Jail Inmate,Single,1366156800,3,8,High
Probation,1,African-American,775785600,22,Intake,English,Post Sentence,Probation,Single,1394409600,3,8,High
Probation,1,Caucasian,358387200,22,Intake,English,Post Sentence,Probation,Single,1377561600,1,8,Low
PRETRIAL,0,Caucasian,145670400,22,Intake,English,Pretrial,Jail Inmate,Single,1368144000,1,8,Low
PRETRIAL,1,African-American,-330739200,22,Intake,English,Post Sentence,Jail Inmate,Single,1407715200,1,8,Low
Probation,0,African-American,700444800,22,Intake,English,Post Sentence,Probation,Single,1413849600,1,8,Low
DRRD,1,Caucasian,583977600,17,Intake,English,Post Sentence,Probation,Single,1408060800,1,8,Low
Probation,0,African-American,628646400,22,Intake,English,Other,Probation,Single,1393459200,2,8,Medium
PRETRIAL,1,Caucasian,-341020800,22,Intake,English,Pretrial,Pretrial Defendant,Single,1377561600,1,8,Low
PRETRIAL,1,Hispanic,-4320000,22,Intake,Spanish,Pretrial,Pretrial Defendant,Married,1414022400,1,8,Low
Probation,1,Hispanic,331603200,22,Intake,English,Other,Probation,Divorced,1403481600,1,8,Low
Probation,1,Native American,540345600,22,Intake,English,Post Sentence,Probation,Single,1387411200,2,8,Medium
PRETRIAL,1,Caucasian,725500800,22,Intake,English,Post Sentence,Probation,Single,1378771200,4,8,High
PRETRIAL,1,African-American,-166665600,17,Intake,English,Pretrial,Pretrial Defendant,Single,1376352000,2,8,Medium
Probation,0,Caucasian,387590400,22,Intake,English,Other,Probation,Single,1376870400,1,8,Low
Probation,1,Hispanic,-110160000,22,Intake,English,Post Sentence,Probation,Divorced,1395187200,1,8,Low
PRETRIAL,1,African-American,-245548800,22,Intake,English,Pretrial,Jail Inmate,Single,1404000000,3,8,High
Probation,1,African-American,516067200,22,Intake,English,Post Sentence,Probation,Single,1405382400,1,8,Low
PRETRIAL,0,Caucasian,513734400,22,Intake,English,Pretrial,Jail Inmate,Single,1389916800,1,8,Medium
PRETRIAL,1,African-American,190944000,22,Intake,English,Pretrial,Jail Inmate,Significant Other,1376265600,1,8,Low
Probation,1,Other,632275200,22,Intake,English,Post Sentence,Probation,Single,1357603200,1,8,Medium
Probation,0,Caucasian,-192499200,22,Intake,English,Post Sentence,Probation,Married,1390435200,1,8,Low
PRETRIAL,1,African-American,254880000,22,Intake,English,Pretrial,Jail Inmate,Significant Other,1400630400,1,8,Low
PRETRIAL,0,Caucasian,609465600,22,Intake,English,Pretrial,Jail Inmate,Single,1397260800,1,8,Low
PRETRIAL,0,Caucasian,660182400,22,Intake,English,Pretrial,Jail Inmate,Single,1412553600,1,8,Medium
Probation,0,Hispanic,393033600,22,Intake,English,Other,Probation,Married,1370908800,1,8,Low
Probation,1,African-American,618710400,22,Intake,English,Pretrial,Jail Inmate,Single,1393977600,4,8,High
Probation,1,Hispanic,701049600,22,Intake,English,Post Sentence,Probation,Single,1358121600,2,8,Medium
PRETRIAL,1,African-American,434073600,22,Intake,English,Pretrial,Pretrial Defendant,Single,1413158400,3,8,High
PRETRIAL,1,Hispanic,-253929600,22,Intake,English,Pretrial,Jail Inmate,Married,1379376000,1,8,Low
PRETRIAL,1,Caucasian,778032000,22,Intake,English,Pretrial,Jail Inmate,Single,1362441600,1,8,Low
Probation,1,Caucasian,-230083200,22,Intake,English,Post Sentence,Probation,Single,1382486400,1,8,Low
PRETRIAL,1,Caucasian,459043200,22,Intake,English,Pretrial,Jail Inmate,Single,1364601600,1,8,Low
PRETRIAL,1,African-American,891129600,17,Intake,English,Pretrial,Pretrial Defendant,Single,1406764800,4,8,High
PRETRIAL,1,African-American,637113600,22,Intake,English,Pretrial,Jail Inmate,Single,1368057600,1,8,Low
PRETRIAL,1,Caucasian,-792892800,22,Intake,English,Pretrial,Pretrial Defendant,Married,1404950400,1,8,Low
PRETRIAL,1,African-American,659577600,22,Intake,English,Pretrial,Jail Inmate,Single,1368748800,4,8,High
PRETRIAL,1,Hispanic,338169600,22,Intake,English,Pretrial,Jail Inmate,Single,1358208000,2,8,Medium
Probation,0,Caucasian,586483200,22,Intake,English,Post Sentence,Probation,Single,1363132800,3,8,High
PRETRIAL,1,Caucasian,-561945600,22,Intake,English,Pretrial,Pretrial Defendant,Single,1403136000,3,8,High
Probation,0,Caucasian,-55296000,22,Intake,English,Post Sentence,Probation,Married,1410998400,1,8,Low
PRETRIAL,1,Hispanic,-195091200,22,Intake,English,Pretrial,Jail Inmate,Single,1363737600,2,8,Medium
Probation,1,Hispanic,378777600,22,Intake,English,Post Sentence,Probation,Married,1384992000,1,8,Low
Probation,1,Caucasian,669600000,22,Intake,English,Post Sentence,Probation,Single,1360627200,1,8,Low
Probation,1,African-American,500169600,22,Intake,English,Post Sentence,Probation,Single,1375228800,1,8,Low
PRETRIAL,1,African-American,562377600,22,Intake,English,Pretrial,Jail Inmate,Single,1383177600,1,8,Medium
Probation,1,African-American,792115200,17,Intake,English,Post Sentence,Probation,Single,1379376000,3,8,Medium
PRETRIAL,1,African-American,207619200,22,Intake,English,Post Sentence,Probation,Single,1374537600,1,8,Low
Probation,0,Caucasian,349920000,22,Intake,English,Post Sentence,Probation,Single,1380844800,1,8,Low
Probation,1,Caucasian,497664000,22,Intake,English,Post Sentence,Probation,Single,1377734400,1,8,Low
Probation,0,African-American,625276800,17,Intake,English,Post Sentence,Probation,Single,1366588800,3,8,High
PRETRIAL,1,African-American,95299200,22,Intake,English,Pretrial,Jail Inmate,Single,1407110400,2,8,Medium
Probation,1,Caucasian,402105600,22,Intake,English,Post Sentence,Probation,Single,1392768000,1,8,Low
PRETRIAL,0,Caucasian,355363200,22,Intake,English,Pretrial,Jail Inmate,Single,1375833600,1,8,Low
Probation,1,Hispanic,-44409600,22,Intake,English,Other,Probation,Married,1393372800,1,8,Low
Probation,1,African-American,443491200,22,Intake,English,Post Sentence,Probation,Single,1398211200,3,8,High
Probation,0,Caucasian,8380800,22,Intake,English,Post Sentence,Probation,Single,1413763200,1,8,Low
PRETRIAL,1,Caucasian,403833600,22,Intake,English,Pretrial,Jail Inmate,Married,1399248000,3,8,High
PRETRIAL,0,Caucasian,272419200,22,Intake,English,Pretrial,Jail Inmate,Single,1378944000,1,8,Low
PRETRIAL,0,African-American,759369600,22,Intake,English,Pretrial,Jail Inmate,Single,1408838400,3,8,High
Probation,0,African-American,280108800,22,Intake,English,Post Sentence,Probation,Married,1406505600,1,8,Low
Probation,0,Hispanic,179712000,22,Intake,English,Post Sentence,Probation,Divorced,1395792000,1,8,Low
PRETRIAL,1,Caucasian,-354240000,22,Intake,English,Pretrial,Jail Inmate,Married,1367625600,1,8,Low
PRETRIAL,1,Hispanic,-13996800,22,Intake,English,Pretrial,Pretrial Defendant,Married,1409788800,1,8,Low
PRETRIAL,0,Oriental,539395200,22,Intake,English,Post Sentence,Probation,Single,1403049600,1,8,Low
PRETRIAL,1,Hispanic,51840000,22,Intake,English,Pretrial,Jail Inmate,Widowed,1407974400,2,8,Medium
PRETRIAL,1,Caucasian,598665600,22,Intake,English,Pretrial,Jail Inmate,Single,1398902400,1,8,Medium
PRETRIAL,1,African-American,-699235200,22,Intake,English,Pretrial,Pretrial Defendant,Divorced,1362441600,1,8,Low
PRETRIAL,1,Caucasian,129945600,22,Intake,English,Pretrial,Jail Inmate,Married,1381881600,1,8,Low
Probation,1,Caucasian,-714441600,22,Intake,English,Post Sentence,Probation,Single,1391040000,1,8,Low
PRETRIAL,0,Caucasian,177811200,22,Intake,English,Pretrial,Jail Inmate,Single,1384646400,1,8,Low
Probation,1,Hispanic,-226713600,22,Intake,English,Post Sentence,Probation,Married,1395964800,1,8,Low
PRETRIAL,0,Other,130032000,22,Intake,English,Pretrial,Jail Inmate,Single,1416441600,1,8,Low
PRETRIAL,0,Other,12787200,22,Intake,English,Pretrial,Jail Inmate,Married,1369785600,1,8,Low
PRETRIAL,1,Hispanic,4752000,22,Intake,English,Pretrial,Jail Inmate,Married,1404086400,1,8,Low
Probation,0,Caucasian,-358387200,22,Intake,English,Post Sentence,Probation,Divorced,1390953600,1,8,Low
Probation,1,Caucasian,783129600,22,Intake,English,Post Sentence,Probation,Single,1416873600,1,8,Medium
PRETRIAL,1,African-American,741312000,22,Intake,English,Pretrial,Jail Inmate,Single,1387411200,4,8,High
PRETRIAL,1,Caucasian,107568000,22,Intake,English,Post Sentence,Probation,Married,1374105600,1,8,Low
PRETRIAL,0,African-American,-180144000,22,Intake,English,Pretrial,Jail Inmate,Divorced,1397088000,3,8,High
Probation,1,Hispanic,-45964800,22,Intake,English,Post Sentence,Probation,Married,1396483200,1,8,Low
Probation,1,African-American,493171200,22,Intake,English,Post Sentence,Probation,Married,1384905600,4,8,High
PRETRIAL,1,African-American,837820800,22,Intake,English,Pretrial,Jail Inmate,Single,1413417600,2,8,Low
PRETRIAL,1,Caucasian,326851200,22,Intake,English,Pretrial,Pretrial Defendant,Single,1383868800,1,8,Medium
PRETRIAL,0,African-American,244944000,22,Intake,English,Pretrial,Jail Inmate,Married,1406505600,2,8,Medium
Probation,1,Caucasian,-333590400,22,Intake,English,Other,Probation,Single,1366848000,1,8,Low
Probation,1,Caucasian,-597110400,22,Intake,English,Post Sentence,Probation,Single,1405987200,1,8,Low
PRETRIAL,1,African-American,-88128000,22,Intake,English,Pretrial,Jail Inmate,Married,1392422400,1,8,Low
PRETRIAL,1,Caucasian,195436800,22,Intake,English,Pretrial,Jail Inmate,Single,1379203200,1,8,Low
Probation,1,Caucasian,-262137600,22,Intake,English,Post Sentence,Probation,Married,1369353600,1,8,Low
PRETRIAL,1,African-American,302054400,22,Intake,English,Pretrial,Jail Inmate,Single,1368316800,1,8,Medium
PRETRIAL,1,African-American,523929600,22,Intake,English,Pretrial,Jail Inmate,Single,1402444800,1,8,Medium
PRETRIAL,1,Caucasian,612835200,22,Intake,English,Pretrial,Jail Inmate,Single,1363996800,3,8,High
Probation,1,African-American,662947200,17,Intake,English,Conditional Release,Probation,Single,1357257600,1,8,Low
PRETRIAL,1,Hispanic,332726400,22,Intake,English,Pretrial,Jail Inmate,Single,1381708800,1,8,Low
PRETRIAL,1,Caucasian,-195523200,22,Intake,English,Post Sentence,Probation,Married,1414627200,1,8,Medium
PRETRIAL,1,Caucasian,47865600,22,Intake,English,Pretrial,Pretrial Defendant,Single,1389744000,1,8,Low
PRETRIAL,1,Hispanic,-56419200,22,Intake,English,Pretrial,Jail Inmate,Single,1386892800,1,8,Low
PRETRIAL,1,African-American,543542400,22,Intake,English,Pretrial,Jail Inmate,Single,1381363200,1,8,Low
PRETRIAL,1,Caucasian,-555465600,22,Intake,English,Pretrial,Jail Inmate,Divorced,1408752000,1,8,Low
Probation,1,African-American,226713600,22,Intake,English,Other,Probation,Single,1397520000,1,8,Low
PRETRIAL,0,Other,173145600,22,Intake,English,Pretrial,Pretrial Defendant,Single,1406246400,1,8,Low
PRETRIAL,1,Other,107827200,22,Intake,English,Pretrial,Jail Inmate,Married,1409788800,1,8,Low
Probation,0,Caucasian,-236908800,22,Intake,English,Other,Probation,Married,1389139200,1,8,Low
Probation,1,Caucasian,384220800,22,Intake,English,Post Sentence,Probation,Single,1401753600,1,8,Low
PRETRIAL,1,African-American,621561600,22,Intake,English,Pretrial,Jail Inmate,Single,1381363200,1,8,Medium
Probation,1,Caucasian,490838400,22,Intake,English,Post Sentence,Probation,Single,1389225600,1,8,Low
PRETRIAL,1,African-American,619056000,22,Intake,English,Pretrial,Jail Inmate,Single,1357344000,2,8,Medium
Probation,1,Hispanic,-365212800,22,Intake,English,Post Sentence,Probation,Divorced,1390262400,1,8,Low
Probation,1,Caucasian,394502400,22,Intake,English,Post Sentence,Probation,Single,1389571200,1,8,Low
PRETRIAL,1,Hispanic,41817600,22,Intake,English,Post Sentence,Probation,Divorced,1407801600,1,8,Low
PRETRIAL,1,African-American,299116800,22,Intake,English,Pretrial,Jail Inmate,Significant Other,1365984000,1,8,Low
PRETRIAL,1,Caucasian,596505600,22,Intake,English,Pretrial,Jail Inmate,Single,1415923200,1,8,Low
PRETRIAL,1,Caucasian,670636800,22,Intake,English,Pretrial,Jail Inmate,Single,1416960000,1,8,Low
PRETRIAL,1,African-American,598147200,22,Intake,English,Pretrial,Jail Inmate,Single,1395360000,3,8,High
PRETRIAL,1,Hispanic,690422400,22,Intake,English,Pretrial,Pretrial Defendant,Single,1389052800,1,8,Low
PRETRIAL,1,Caucasian,329356800,22,Intake,English,Pretrial,Jail Inmate,Significant Other,1387756800,1,8,Low
PRETRIAL,1,African-American,580608000,22,Intake,English,Pretrial,Jail Inmate,Single,1359504000,1,8,Low
PRETRIAL,1,Caucasian,361324800,22,Intake,English,Pretrial,Jail Inmate,Single,1366934400,2,8,Medium
PRETRIAL,1,African-American,473558400,22,Intake,English,Pretrial,Jail Inmate,Single,1366588800,1,8,Low
Probation,0,Caucasian,-455846400,22,Intake,English,Post Sentence,Probation,Married,1376870400,1,8,Low
PRETRIAL,0,Caucasian,136425600,22,Intake,English,Pretrial,Pretrial Defendant,Single,1357516800,1,8,Low
PRETRIAL,1,Hispanic,366768000,22,Intake,English,Pretrial,Jail Inmate,Single,1358985600,1,8,Low
PRETRIAL,0,Caucasian,589075200,22,Intake,English,Pretrial,Jail Inmate,Single,1392768000,3,8,High
Probation,1,African-American,495072000,22,Intake,English,Pretrial,Jail Inmate,Single,1364428800,2,8,Medium
PRETRIAL,0,African-American,390096000,22,Intake,English,Pretrial,Jail Inmate,Married,1380067200,1,8,Low
PRETRIAL,1,Caucasian,-184118400,22,Intake,English,Pretrial,Jail Inmate,Single,1378339200,1,8,Low
Probation,1,Hispanic,336873600,22,Intake,English,Post Sentence,Probation,Divorced,1401926400,1,8,Low
PRETRIAL,1,Caucasian,724896000,22,Intake,English,Pretrial,Jail Inmate,Single,1365465600,3,8,High
PRETRIAL,1,Caucasian,93139200,22,Intake,English,Pretrial,Jail Inmate,Divorced,1401062400,1,8,Low
Probation,1,African-American,272160000,22,Intake,English,Post Sentence,Probation,Single,1372723200,3,8,High
